StartTime: 2021-03-01 17:14:38.470
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 17:14:38.470	 2021-03-01 17:14:38.434	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0750	8.7946	-145.4095	35.71	-135	-196	-136
0x50	 17:14:38.470	 2021-03-01 17:14:38.439	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0750	8.7946	-145.4041	35.71	-135	-196	-137
0x50	 17:14:38.470	 2021-03-01 17:14:38.444	-0.1577	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0750	8.7946	-145.4041	35.77	-134	-196	-138
0x50	 17:14:38.474	 2021-03-01 17:14:38.449	-0.1577	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.77	-133	-196	-138
0x50	 17:14:38.479	 2021-03-01 17:14:38.454	-0.1577	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.77	-133	-196	-138
0x50	 17:14:38.484	 2021-03-01 17:14:38.459	-0.1577	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.77	-133	-196	-139
0x50	 17:14:38.489	 2021-03-01 17:14:38.464	-0.1577	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.77	-133	-196	-140
0x50	 17:14:38.496	 2021-03-01 17:14:38.469	-0.1577	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.77	-133	-196	-140
0x50	 17:14:38.499	 2021-03-01 17:14:38.474	-0.1577	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.77	-132	-196	-140
0x50	 17:14:38.504	 2021-03-01 17:14:38.479	-0.1577	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.77	-132	-196	-141
0x50	 17:14:38.509	 2021-03-01 17:14:38.484	-0.1572	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.70	-132	-197	-141
0x50	 17:14:38.514	 2021-03-01 17:14:38.489	-0.1572	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.70	-133	-198	-141
0x50	 17:14:38.519	 2021-03-01 17:14:38.494	-0.1572	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.70	-133	-199	-141
0x50	 17:14:38.524	 2021-03-01 17:14:38.499	-0.1572	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.70	-133	-199	-140
0x50	 17:14:38.529	 2021-03-01 17:14:38.504	-0.1572	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.75	-134	-198	-140
0x50	 17:14:38.534	 2021-03-01 17:14:38.509	-0.1572	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.75	-133	-198	-140
0x50	 17:14:38.567	 2021-03-01 17:14:38.514	-0.1572	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.75	-133	-197	-140
0x50	 17:14:38.567	 2021-03-01 17:14:38.519	-0.1572	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4041	35.75	-133	-197	-139
0x50	 17:14:38.567	 2021-03-01 17:14:38.524	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.77	-133	-197	-138
0x50	 17:14:38.568	 2021-03-01 17:14:38.529	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.77	-133	-198	-139
0x50	 17:14:38.568	 2021-03-01 17:14:38.534	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.77	-134	-199	-140
0x50	 17:14:38.568	 2021-03-01 17:14:38.539	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.77	-133	-199	-140
0x50	 17:14:38.570	 2021-03-01 17:14:38.544	-0.1572	-0.1450	1.0049	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.76	-133	-199	-141
0x50	 17:14:38.573	 2021-03-01 17:14:38.549	-0.1572	-0.1450	1.0049	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4041	35.76	-133	-199	-140
0x50	 17:14:38.578	 2021-03-01 17:14:38.554	-0.1572	-0.1450	1.0049	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.76	-133	-199	-139
0x50	 17:14:38.583	 2021-03-01 17:14:38.559	-0.1572	-0.1450	1.0049	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.76	-134	-199	-139
0x50	 17:14:38.588	 2021-03-01 17:14:38.564	-0.1582	-0.1436	1.0083	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-199	-139
0x50	 17:14:38.593	 2021-03-01 17:14:38.569	-0.1582	-0.1436	1.0083	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-200	-139
0x50	 17:14:38.597	 2021-03-01 17:14:38.574	-0.1582	-0.1436	1.0083	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-200	-138
0x50	 17:14:38.602	 2021-03-01 17:14:38.579	-0.1582	-0.1436	1.0083	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-200	-138
0x50	 17:14:38.607	 2021-03-01 17:14:38.584	-0.1567	-0.1431	1.0054	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-199	-137
0x50	 17:14:38.612	 2021-03-01 17:14:38.589	-0.1567	-0.1431	1.0054	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-199	-137
0x50	 17:14:38.617	 2021-03-01 17:14:38.594	-0.1567	-0.1431	1.0054	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-133	-199	-136
0x50	 17:14:38.622	 2021-03-01 17:14:38.599	-0.1567	-0.1431	1.0054	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-199	-137
0x50	 17:14:38.627	 2021-03-01 17:14:38.604	-0.1563	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-135	-199	-137
0x50	 17:14:38.632	 2021-03-01 17:14:38.609	-0.1563	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-134	-200	-136
0x50	 17:14:38.637	 2021-03-01 17:14:38.614	-0.1563	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4095	35.74	-133	-200	-135
0x50	 17:14:38.642	 2021-03-01 17:14:38.619	-0.1563	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4150	35.74	-134	-200	-136
0x50	 17:14:38.647	 2021-03-01 17:14:38.624	-0.1567	-0.1421	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8000	-145.4150	35.75	-134	-199	-136
0x50	 17:14:38.652	 2021-03-01 17:14:38.629	-0.1567	-0.1421	1.0068	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.75	-134	-199	-136
0x50	 17:14:38.657	 2021-03-01 17:14:38.634	-0.1567	-0.1421	1.0068	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.75	-134	-199	-136
0x50	 17:14:38.662	 2021-03-01 17:14:38.639	-0.1567	-0.1421	1.0068	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.75	-135	-199	-137
0x50	 17:14:38.667	 2021-03-01 17:14:38.644	-0.1572	-0.1421	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.74	-135	-199	-138
0x50	 17:14:38.672	 2021-03-01 17:14:38.649	-0.1572	-0.1421	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.74	-135	-199	-137
0x50	 17:14:38.677	 2021-03-01 17:14:38.654	-0.1572	-0.1421	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.74	-135	-200	-137
0x50	 17:14:38.682	 2021-03-01 17:14:38.659	-0.1572	-0.1421	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.74	-135	-200	-137
0x50	 17:14:38.687	 2021-03-01 17:14:38.664	-0.1572	-0.1421	1.0054	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.75	-136	-201	-137
0x50	 17:14:38.692	 2021-03-01 17:14:38.669	-0.1572	-0.1421	1.0054	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.75	-136	-202	-136
0x50	 17:14:38.698	 2021-03-01 17:14:38.674	-0.1572	-0.1421	1.0054	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.75	-135	-201	-137
0x50	 17:14:38.702	 2021-03-01 17:14:38.679	-0.1572	-0.1421	1.0054	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4095	35.75	-135	-201	-138
0x50	 17:14:38.707	 2021-03-01 17:14:38.684	-0.1567	-0.1421	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.78	-134	-201	-137
0x50	 17:14:38.712	 2021-03-01 17:14:38.689	-0.1567	-0.1421	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.78	-133	-201	-137
0x50	 17:14:38.717	 2021-03-01 17:14:38.694	-0.1567	-0.1421	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.78	-133	-201	-137
0x50	 17:14:38.751	 2021-03-01 17:14:38.699	-0.1567	-0.1421	1.0063	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4150	35.78	-133	-202	-137
0x50	 17:14:38.751	 2021-03-01 17:14:38.704	-0.1567	-0.1431	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4205	35.70	-133	-202	-137
0x50	 17:14:38.751	 2021-03-01 17:14:38.709	-0.1567	-0.1431	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4205	35.70	-133	-203	-138
0x50	 17:14:38.751	 2021-03-01 17:14:38.714	-0.1567	-0.1431	1.0073	0.0000	0.0000	0.0000	-8.0804	8.7946	-145.4205	35.70	-133	-202	-138
