StartTime: 2021-03-01 17:10:20.560
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 17:10:20.719	 2021-03-01 17:10:20.239	-0.1587	-0.1421	1.0088	-0.1221	0.1831	0.0000	-8.1189	8.8495	-145.8270	35.74	-132	-199	-140
0x50	 17:10:20.719	 2021-03-01 17:10:20.244	-0.1582	-0.1426	1.0078	0.0610	-0.1221	0.0000	-8.1189	8.8495	-145.8270	35.70	-133	-199	-139
0x50	 17:10:20.720	 2021-03-01 17:10:20.249	-0.1582	-0.1426	1.0078	0.0610	-0.1221	0.0000	-8.1189	8.8495	-145.8270	35.70	-133	-199	-138
0x50	 17:10:20.720	 2021-03-01 17:10:20.254	-0.1582	-0.1426	1.0078	0.0610	-0.1221	0.0000	-8.1189	8.8495	-145.8270	35.70	-134	-199	-139
0x50	 17:10:20.721	 2021-03-01 17:10:20.259	-0.1582	-0.1426	1.0078	0.0610	-0.1221	0.0000	-8.1189	8.8495	-145.8270	35.70	-135	-198	-139
0x50	 17:10:20.726	 2021-03-01 17:10:20.264	-0.1582	-0.1455	1.0044	0.0610	-0.0610	0.0000	-8.1189	8.8495	-145.8215	35.76	-135	-198	-139
0x50	 17:10:20.731	 2021-03-01 17:10:20.269	-0.1582	-0.1455	1.0044	0.0610	-0.0610	0.0000	-8.1189	8.8495	-145.8215	35.76	-135	-198	-138
0x50	 17:10:20.736	 2021-03-01 17:10:20.274	-0.1582	-0.1455	1.0044	0.0610	-0.0610	0.0000	-8.1189	8.8495	-145.8160	35.76	-135	-198	-138
0x50	 17:10:20.741	 2021-03-01 17:10:20.279	-0.1582	-0.1455	1.0044	0.0610	-0.0610	0.0000	-8.1189	8.8440	-145.8160	35.76	-135	-198	-137
0x50	 17:10:20.746	 2021-03-01 17:10:20.284	-0.1587	-0.1465	1.0049	-0.0610	0.0610	0.0000	-8.1189	8.8440	-145.8160	35.74	-135	-198	-138
0x50	 17:10:20.751	 2021-03-01 17:10:20.289	-0.1587	-0.1465	1.0049	-0.0610	0.0610	0.0000	-8.1189	8.8495	-145.8105	35.74	-135	-197	-138
0x50	 17:10:20.756	 2021-03-01 17:10:20.294	-0.1587	-0.1465	1.0049	-0.0610	0.0610	0.0000	-8.1189	8.8495	-145.8105	35.74	-134	-198	-138
0x50	 17:10:20.761	 2021-03-01 17:10:20.299	-0.1587	-0.1465	1.0049	-0.0610	0.0610	0.0000	-8.1189	8.8495	-145.8105	35.74	-133	-199	-139
0x50	 17:10:20.766	 2021-03-01 17:10:20.304	-0.1587	-0.1465	1.0059	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.8105	35.71	-133	-198	-139
0x50	 17:10:20.771	 2021-03-01 17:10:20.309	-0.1587	-0.1465	1.0059	0.1221	-0.0610	0.0000	-8.1189	8.8495	-145.8105	35.71	-133	-197	-139
0x50	 17:10:20.776	 2021-03-01 17:10:20.314	-0.1587	-0.1465	1.0059	0.1221	-0.0610	0.0000	-8.1189	8.8495	-145.8051	35.71	-133	-197	-140
0x50	 17:10:20.781	 2021-03-01 17:10:20.319	-0.1587	-0.1465	1.0059	0.1221	-0.0610	0.0000	-8.1189	8.8495	-145.8051	35.71	-133	-198	-140
0x50	 17:10:20.786	 2021-03-01 17:10:20.324	-0.1592	-0.1475	1.0039	-0.0610	0.0610	-0.0610	-8.1189	8.8495	-145.8051	35.69	-132	-196	-140
0x50	 17:10:20.791	 2021-03-01 17:10:20.329	-0.1592	-0.1475	1.0039	-0.0610	0.0610	-0.0610	-8.1244	8.8495	-145.8051	35.69	-131	-195	-141
0x50	 17:10:20.808	 2021-03-01 17:10:20.334	-0.1592	-0.1475	1.0039	-0.0610	0.0610	-0.0610	-8.1244	8.8495	-145.8051	35.69	-132	-196	-140
0x50	 17:10:20.809	 2021-03-01 17:10:20.339	-0.1592	-0.1475	1.0039	-0.0610	0.0610	-0.0610	-8.1244	8.8495	-145.8051	35.69	-132	-196	-139
0x50	 17:10:20.809	 2021-03-01 17:10:20.344	-0.1592	-0.1450	1.0078	0.0000	0.0000	0.0000	-8.1244	8.8495	-145.8051	35.71	-131	-196	-139
0x50	 17:10:20.813	 2021-03-01 17:10:20.349	-0.1592	-0.1450	1.0078	0.0000	0.0000	0.0000	-8.1244	8.8495	-145.8051	35.71	-131	-196	-139
0x50	 17:10:20.816	 2021-03-01 17:10:20.354	-0.1592	-0.1450	1.0078	0.0000	0.0000	0.0000	-8.1244	8.8495	-145.7996	35.71	-132	-196	-138
0x50	 17:10:20.821	 2021-03-01 17:10:20.359	-0.1592	-0.1450	1.0078	0.0000	0.0000	0.0000	-8.1244	8.8495	-145.7996	35.71	-132	-196	-138
0x50	 17:10:20.826	 2021-03-01 17:10:20.364	-0.1587	-0.1440	1.0073	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7996	35.70	-132	-197	-138
0x50	 17:10:20.831	 2021-03-01 17:10:20.369	-0.1587	-0.1440	1.0073	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7996	35.70	-132	-198	-138
0x50	 17:10:20.836	 2021-03-01 17:10:20.374	-0.1587	-0.1440	1.0073	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7996	35.70	-132	-198	-139
0x50	 17:10:20.841	 2021-03-01 17:10:20.379	-0.1587	-0.1440	1.0073	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7996	35.70	-132	-198	-139
0x50	 17:10:20.846	 2021-03-01 17:10:20.384	-0.1592	-0.1440	1.0054	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7996	35.70	-132	-199	-140
0x50	 17:10:20.851	 2021-03-01 17:10:20.389	-0.1592	-0.1440	1.0054	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7996	35.70	-133	-198	-138
0x50	 17:10:20.856	 2021-03-01 17:10:20.394	-0.1592	-0.1440	1.0054	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7941	35.70	-133	-198	-137
0x50	 17:10:20.861	 2021-03-01 17:10:20.399	-0.1592	-0.1440	1.0054	0.1221	-0.0610	0.0000	-8.1244	8.8495	-145.7941	35.70	-133	-199	-138
0x50	 17:10:20.866	 2021-03-01 17:10:20.404	-0.1592	-0.1436	1.0054	0.0610	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-133	-200	-138
0x50	 17:10:20.907	 2021-03-01 17:10:20.409	-0.1592	-0.1436	1.0054	0.0610	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-133	-200	-138
0x50	 17:10:20.908	 2021-03-01 17:10:20.414	-0.1592	-0.1436	1.0054	0.0610	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-133	-199	-138
0x50	 17:10:20.908	 2021-03-01 17:10:20.419	-0.1592	-0.1436	1.0054	0.0610	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-134	-199	-137
0x50	 17:10:20.908	 2021-03-01 17:10:20.424	-0.1582	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-134	-198	-136
0x50	 17:10:20.909	 2021-03-01 17:10:20.429	-0.1582	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7886	35.70	-134	-198	-136
0x50	 17:10:20.909	 2021-03-01 17:10:20.434	-0.1582	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7886	35.70	-134	-198	-136
0x50	 17:10:20.909	 2021-03-01 17:10:20.439	-0.1582	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7886	35.70	-134	-197	-136
0x50	 17:10:20.910	 2021-03-01 17:10:20.444	-0.1572	-0.1416	1.0068	0.0000	0.0610	0.0000	-8.1189	8.8495	-145.7831	35.71	-134	-196	-136
0x50	 17:10:20.913	 2021-03-01 17:10:20.449	-0.1572	-0.1416	1.0068	0.0000	0.0610	0.0000	-8.1189	8.8495	-145.7831	35.71	-134	-196	-136
0x50	 17:10:20.915	 2021-03-01 17:10:20.454	-0.1572	-0.1416	1.0068	0.0000	0.0610	0.0000	-8.1189	8.8495	-145.7831	35.71	-134	-196	-135
0x50	 17:10:20.920	 2021-03-01 17:10:20.459	-0.1572	-0.1416	1.0068	0.0000	0.0610	0.0000	-8.1189	8.8495	-145.7776	35.71	-133	-196	-136
0x50	 17:10:20.925	 2021-03-01 17:10:20.464	-0.1567	-0.1416	1.0073	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-132	-196	-136
0x50	 17:10:20.931	 2021-03-01 17:10:20.469	-0.1567	-0.1416	1.0073	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-132	-196	-136
0x50	 17:10:20.935	 2021-03-01 17:10:20.474	-0.1567	-0.1416	1.0073	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-132	-197	-136
0x50	 17:10:20.940	 2021-03-01 17:10:20.479	-0.1567	-0.1416	1.0073	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-132	-197	-137
0x50	 17:10:20.945	 2021-03-01 17:10:20.484	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.74	-132	-197	-137
0x50	 17:10:20.950	 2021-03-01 17:10:20.489	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.74	-131	-197	-137
0x50	 17:10:20.955	 2021-03-01 17:10:20.494	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.74	-131	-198	-137
0x50	 17:10:20.960	 2021-03-01 17:10:20.499	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.74	-131	-197	-137
0x50	 17:10:20.965	 2021-03-01 17:10:20.504	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8440	-145.7776	35.70	-131	-197	-137
0x50	 17:10:20.970	 2021-03-01 17:10:20.509	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8440	-145.7776	35.70	-131	-197	-137
0x50	 17:10:20.975	 2021-03-01 17:10:20.514	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8440	-145.7776	35.70	-131	-197	-136
0x50	 17:10:20.980	 2021-03-01 17:10:20.519	-0.1563	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.70	-131	-197	-137
0x50	 17:10:20.985	 2021-03-01 17:10:20.524	-0.1567	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.70	-131	-198	-137
0x50	 17:10:20.990	 2021-03-01 17:10:20.529	-0.1567	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.70	-130	-198	-137
0x50	 17:10:20.996	 2021-03-01 17:10:20.534	-0.1567	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.70	-130	-199	-137
0x50	 17:10:21.000	 2021-03-01 17:10:20.539	-0.1567	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.70	-130	-199	-138
0x50	 17:10:21.004	 2021-03-01 17:10:20.544	-0.1567	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.69	-131	-199	-138
0x50	 17:10:21.009	 2021-03-01 17:10:20.549	-0.1567	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7776	35.69	-131	-199	-138
0x50	 17:10:21.014	 2021-03-01 17:10:20.554	-0.1567	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7831	35.69	-131	-200	-138
0x50	 17:10:21.019	 2021-03-01 17:10:20.559	-0.1567	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7831	35.69	-131	-200	-138
0x50	 17:10:21.024	 2021-03-01 17:10:20.564	-0.1572	-0.1431	1.0068	0.0000	0.0610	0.0000	-8.1134	8.8440	-145.7831	35.67	-131	-200	-138
0x50	 17:10:21.029	 2021-03-01 17:10:20.569	-0.1572	-0.1431	1.0068	0.0000	0.0610	0.0000	-8.1134	8.8440	-145.7831	35.67	-130	-200	-139
0x50	 17:10:21.034	 2021-03-01 17:10:20.574	-0.1572	-0.1431	1.0068	0.0000	0.0610	0.0000	-8.1134	8.8440	-145.7886	35.67	-130	-201	-139
0x50	 17:10:21.040	 2021-03-01 17:10:20.579	-0.1572	-0.1431	1.0068	0.0000	0.0610	0.0000	-8.1134	8.8440	-145.7886	35.67	-130	-202	-139
0x50	 17:10:21.044	 2021-03-01 17:10:20.584	-0.1587	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7886	35.72	-129	-200	-139
0x50	 17:10:21.049	 2021-03-01 17:10:20.589	-0.1587	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.72	-129	-199	-139
0x50	 17:10:21.054	 2021-03-01 17:10:20.594	-0.1587	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.72	-130	-199	-139
0x50	 17:10:21.059	 2021-03-01 17:10:20.599	-0.1587	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.72	-130	-199	-139
0x50	 17:10:21.064	 2021-03-01 17:10:20.604	-0.1592	-0.1436	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.71	-131	-199	-139
0x50	 17:10:21.070	 2021-03-01 17:10:20.609	-0.1592	-0.1436	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.71	-132	-199	-140
0x50	 17:10:21.077	 2021-03-01 17:10:20.614	-0.1592	-0.1436	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.71	-132	-199	-139
0x50	 17:10:21.082	 2021-03-01 17:10:20.619	-0.1592	-0.1436	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.71	-132	-198	-139
0x50	 17:10:21.085	 2021-03-01 17:10:20.624	-0.1602	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.73	-131	-198	-139
0x50	 17:10:21.089	 2021-03-01 17:10:20.629	-0.1602	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.73	-131	-197	-139
0x50	 17:10:21.094	 2021-03-01 17:10:20.634	-0.1602	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.73	-130	-199	-140
0x50	 17:10:21.099	 2021-03-01 17:10:20.639	-0.1602	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7941	35.73	-129	-200	-141
0x50	 17:10:21.104	 2021-03-01 17:10:20.644	-0.1597	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7996	35.67	-130	-199	-141
0x50	 17:10:21.109	 2021-03-01 17:10:20.649	-0.1597	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7996	35.67	-130	-198	-140
0x50	 17:10:21.137	 2021-03-01 17:10:20.654	-0.1597	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7996	35.67	-130	-198	-140
0x50	 17:10:21.138	 2021-03-01 17:10:20.659	-0.1597	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.1134	8.8440	-145.7996	35.67	-130	-199	-140
0x50	 17:10:21.138	 2021-03-01 17:10:20.664	-0.1592	-0.1450	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8495	-145.7996	35.72	-130	-200	-140
0x50	 17:10:21.138	 2021-03-01 17:10:20.669	-0.1592	-0.1450	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8495	-145.8051	35.72	-129	-200	-141
0x50	 17:10:21.139	 2021-03-01 17:10:20.674	-0.1592	-0.1450	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8495	-145.8051	35.72	-131	-200	-141
0x50	 17:10:21.143	 2021-03-01 17:10:20.679	-0.1592	-0.1450	1.0054	0.0000	0.0000	0.0000	-8.1134	8.8495	-145.8051	35.72	-132	-200	-141
0x50	 17:10:21.144	 2021-03-01 17:10:20.684	-0.1587	-0.1455	1.0063	0.0000	0.0000	0.0000	-8.1134	8.8495	-145.8051	35.68	-132	-200	-142
0x50	 17:10:21.152	 2021-03-01 17:10:20.689	-0.1587	-0.1455	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.8051	35.68	-132	-199	-142
0x50	 17:10:21.154	 2021-03-01 17:10:20.694	-0.1587	-0.1455	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.8051	35.68	-132	-199	-143
0x50	 17:10:21.159	 2021-03-01 17:10:20.699	-0.1587	-0.1455	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.8051	35.68	-131	-199	-143
0x50	 17:10:21.164	 2021-03-01 17:10:20.704	-0.1582	-0.1465	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.8051	35.70	-132	-198	-142
0x50	 17:10:21.169	 2021-03-01 17:10:20.709	-0.1582	-0.1465	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.8051	35.70	-132	-197	-141
0x50	 17:10:21.174	 2021-03-01 17:10:20.714	-0.1582	-0.1465	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.8051	35.70	-132	-196	-141
0x50	 17:10:21.179	 2021-03-01 17:10:20.719	-0.1582	-0.1465	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7996	35.70	-133	-196	-141
0x50	 17:10:21.184	 2021-03-01 17:10:20.724	-0.1582	-0.1460	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7996	35.67	-133	-196	-140
0x50	 17:10:21.189	 2021-03-01 17:10:20.729	-0.1582	-0.1460	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7996	35.67	-133	-196	-140
0x50	 17:10:21.194	 2021-03-01 17:10:20.734	-0.1582	-0.1460	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7996	35.67	-132	-196	-139
0x50	 17:10:21.199	 2021-03-01 17:10:20.739	-0.1582	-0.1460	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.67	-132	-196	-139
0x50	 17:10:21.204	 2021-03-01 17:10:20.744	-0.1582	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-132	-196	-138
0x50	 17:10:21.209	 2021-03-01 17:10:20.749	-0.1582	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-132	-196	-139
0x50	 17:10:21.214	 2021-03-01 17:10:20.754	-0.1582	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7941	35.70	-132	-195	-139
0x50	 17:10:21.219	 2021-03-01 17:10:20.759	-0.1582	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7886	35.70	-132	-195	-138
0x50	 17:10:21.224	 2021-03-01 17:10:20.764	-0.1587	-0.1440	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7886	35.70	-132	-196	-138
0x50	 17:10:21.229	 2021-03-01 17:10:20.769	-0.1587	-0.1440	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7886	35.70	-133	-195	-138
0x50	 17:10:21.234	 2021-03-01 17:10:20.774	-0.1587	-0.1440	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7831	35.70	-134	-195	-138
0x50	 17:10:21.239	 2021-03-01 17:10:20.779	-0.1587	-0.1440	1.0054	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7831	35.70	-134	-196	-138
0x50	 17:10:21.244	 2021-03-01 17:10:20.784	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7831	35.70	-134	-196	-138
0x50	 17:10:21.249	 2021-03-01 17:10:20.789	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-134	-197	-137
0x50	 17:10:21.254	 2021-03-01 17:10:20.794	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-134	-197	-137
0x50	 17:10:21.259	 2021-03-01 17:10:20.799	-0.1587	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7776	35.70	-134	-197	-137
0x50	 17:10:21.264	 2021-03-01 17:10:20.804	-0.1582	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7721	35.70	-133	-197	-137
0x50	 17:10:21.269	 2021-03-01 17:10:20.809	-0.1582	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7721	35.70	-134	-198	-137
0x50	 17:10:21.274	 2021-03-01 17:10:20.814	-0.1582	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7721	35.70	-134	-199	-138
0x50	 17:10:21.279	 2021-03-01 17:10:20.819	-0.1582	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7721	35.70	-133	-199	-138
0x50	 17:10:21.285	 2021-03-01 17:10:20.824	-0.1577	-0.1421	1.0059	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7721	35.67	-132	-200	-138
0x50	 17:10:21.291	 2021-03-01 17:10:20.829	-0.1577	-0.1421	1.0059	0.0000	0.0000	0.0000	-8.1189	8.8495	-145.7721	35.67	-133	-200	-139
