StartTime: 2021-03-01 16:49:48.459
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:49:48.459	 2021-03-01 16:49:48.015	-0.1616	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.90	-130	-202	-141
0x50	 16:49:48.459	 2021-03-01 16:49:48.020	-0.1616	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.90	-131	-202	-140
0x50	 16:49:48.459	 2021-03-01 16:49:48.025	-0.1631	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.93	-131	-201	-140
0x50	 16:49:48.460	 2021-03-01 16:49:48.030	-0.1631	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-130	-200	-140
0x50	 16:49:48.465	 2021-03-01 16:49:48.035	-0.1631	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-131	-200	-141
0x50	 16:49:48.470	 2021-03-01 16:49:48.040	-0.1631	-0.1484	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-131	-201	-142
0x50	 16:49:48.475	 2021-03-01 16:49:48.045	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-131	-201	-141
0x50	 16:49:48.482	 2021-03-01 16:49:48.050	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-132	-201	-141
0x50	 16:49:48.485	 2021-03-01 16:49:48.055	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-132	-200	-141
0x50	 16:49:48.490	 2021-03-01 16:49:48.060	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.93	-132	-199	-140
0x50	 16:49:48.495	 2021-03-01 16:49:48.065	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.92	-132	-199	-140
0x50	 16:49:48.501	 2021-03-01 16:49:48.070	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8929	35.92	-133	-198	-141
0x50	 16:49:48.505	 2021-03-01 16:49:48.075	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.92	-133	-198	-140
0x50	 16:49:48.543	 2021-03-01 16:49:48.080	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.92	-132	-197	-140
0x50	 16:49:48.543	 2021-03-01 16:49:48.085	-0.1641	-0.1470	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.92	-133	-197	-140
0x50	 16:49:48.543	 2021-03-01 16:49:48.090	-0.1641	-0.1470	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8875	35.92	-134	-197	-140
0x50	 16:49:48.544	 2021-03-01 16:49:48.095	-0.1641	-0.1470	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8820	35.92	-135	-196	-140
0x50	 16:49:48.544	 2021-03-01 16:49:48.100	-0.1641	-0.1470	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8765	35.92	-136	-196	-139
0x50	 16:49:48.544	 2021-03-01 16:49:48.105	-0.1636	-0.1475	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8765	35.89	-136	-195	-140
0x50	 16:49:48.544	 2021-03-01 16:49:48.110	-0.1636	-0.1475	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8710	35.89	-136	-195	-140
0x50	 16:49:48.545	 2021-03-01 16:49:48.115	-0.1636	-0.1475	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1241	-145.8655	35.89	-135	-195	-140
0x50	 16:49:48.550	 2021-03-01 16:49:48.120	-0.1636	-0.1475	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8655	35.89	-134	-195	-140
0x50	 16:49:48.555	 2021-03-01 16:49:48.125	-0.1636	-0.1479	1.0039	-0.1221	0.0610	0.0610	-8.3771	9.1296	-145.8600	35.93	-133	-195	-141
0x50	 16:49:48.560	 2021-03-01 16:49:48.130	-0.1636	-0.1479	1.0039	-0.1221	0.0610	0.0610	-8.3771	9.1296	-145.8600	35.93	-133	-195	-141
0x50	 16:49:48.565	 2021-03-01 16:49:48.135	-0.1636	-0.1479	1.0039	-0.1221	0.0610	0.0610	-8.3771	9.1296	-145.8545	35.93	-133	-195	-141
0x50	 16:49:48.571	 2021-03-01 16:49:48.140	-0.1636	-0.1479	1.0039	-0.1221	0.0610	0.0610	-8.3771	9.1296	-145.8545	35.93	-133	-196	-141
0x50	 16:49:48.575	 2021-03-01 16:49:48.145	-0.1631	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8545	35.91	-132	-196	-141
0x50	 16:49:48.580	 2021-03-01 16:49:48.150	-0.1631	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-133	-196	-141
0x50	 16:49:48.585	 2021-03-01 16:49:48.155	-0.1631	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-133	-196	-142
0x50	 16:49:48.589	 2021-03-01 16:49:48.160	-0.1631	-0.1484	1.0044	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-133	-197	-141
0x50	 16:49:48.594	 2021-03-01 16:49:48.165	-0.1616	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-132	-197	-140
0x50	 16:49:48.599	 2021-03-01 16:49:48.170	-0.1616	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-131	-198	-140
0x50	 16:49:48.604	 2021-03-01 16:49:48.175	-0.1616	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-131	-198	-140
0x50	 16:49:48.609	 2021-03-01 16:49:48.180	-0.1616	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.3771	9.1296	-145.8490	35.91	-131	-198	-141
0x50	 16:49:48.614	 2021-03-01 16:49:48.185	-0.1626	-0.1489	1.0044	0.0610	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.89	-131	-197	-141
0x50	 16:49:48.619	 2021-03-01 16:49:48.190	-0.1626	-0.1489	1.0044	0.0610	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.89	-131	-198	-141
0x50	 16:49:48.624	 2021-03-01 16:49:48.195	-0.1626	-0.1489	1.0044	0.0610	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.89	-130	-198	-140
0x50	 16:49:48.629	 2021-03-01 16:49:48.200	-0.1626	-0.1489	1.0044	0.0610	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.89	-130	-198	-141
0x50	 16:49:48.636	 2021-03-01 16:49:48.205	-0.1636	-0.1479	1.0054	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.92	-130	-197	-142
0x50	 16:49:48.639	 2021-03-01 16:49:48.210	-0.1636	-0.1479	1.0054	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.92	-130	-197	-142
0x50	 16:49:48.644	 2021-03-01 16:49:48.215	-0.1636	-0.1479	1.0054	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.92	-130	-197	-141
0x50	 16:49:48.649	 2021-03-01 16:49:48.220	-0.1636	-0.1479	1.0054	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.92	-130	-197	-141
0x50	 16:49:48.654	 2021-03-01 16:49:48.225	-0.1631	-0.1484	1.0039	-0.0610	0.0610	-0.0610	-8.3771	9.1296	-145.8490	35.91	-130	-196	-141
0x50	 16:49:48.659	 2021-03-01 16:49:48.230	-0.1631	-0.1484	1.0039	-0.0610	0.0610	-0.0610	-8.3771	9.1296	-145.8490	35.91	-131	-196	-140
0x50	 16:49:48.664	 2021-03-01 16:49:48.235	-0.1631	-0.1484	1.0039	-0.0610	0.0610	-0.0610	-8.3771	9.1296	-145.8490	35.91	-131	-196	-139
0x50	 16:49:48.669	 2021-03-01 16:49:48.240	-0.1631	-0.1484	1.0039	-0.0610	0.0610	-0.0610	-8.3771	9.1296	-145.8490	35.91	-131	-196	-140
0x50	 16:49:48.674	 2021-03-01 16:49:48.245	-0.1646	-0.1479	1.0034	0.0000	0.1221	-0.0610	-8.3771	9.1296	-145.8490	35.93	-131	-196	-141
0x50	 16:49:48.679	 2021-03-01 16:49:48.250	-0.1646	-0.1479	1.0034	0.0000	0.1221	-0.0610	-8.3771	9.1296	-145.8490	35.93	-131	-197	-141
0x50	 16:49:48.687	 2021-03-01 16:49:48.255	-0.1646	-0.1479	1.0034	0.0000	0.1221	-0.0610	-8.3771	9.1296	-145.8490	35.93	-132	-197	-141
0x50	 16:49:48.690	 2021-03-01 16:49:48.260	-0.1646	-0.1479	1.0034	0.0000	0.1221	-0.0610	-8.3826	9.1296	-145.8490	35.93	-131	-197	-141
0x50	 16:49:48.694	 2021-03-01 16:49:48.265	-0.1646	-0.1475	1.0054	0.0000	0.0000	-0.0610	-8.3826	9.1296	-145.8490	35.91	-130	-197	-141
0x50	 16:49:48.731	 2021-03-01 16:49:48.270	-0.1646	-0.1475	1.0054	0.0000	0.0000	-0.0610	-8.3826	9.1296	-145.8490	35.91	-129	-198	-140
0x50	 16:49:48.731	 2021-03-01 16:49:48.275	-0.1646	-0.1475	1.0054	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.91	-129	-198	-139
0x50	 16:49:48.731	 2021-03-01 16:49:48.280	-0.1646	-0.1475	1.0054	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8545	35.91	-130	-198	-139
0x50	 16:49:48.731	 2021-03-01 16:49:48.285	-0.1636	-0.1479	1.0039	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8545	35.87	-131	-198	-138
0x50	 16:49:48.732	 2021-03-01 16:49:48.290	-0.1636	-0.1479	1.0039	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8545	35.87	-132	-198	-138
0x50	 16:49:48.732	 2021-03-01 16:49:48.295	-0.1636	-0.1479	1.0039	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.87	-132	-198	-139
0x50	 16:49:48.732	 2021-03-01 16:49:48.300	-0.1636	-0.1479	1.0039	0.0000	0.0000	-0.0610	-8.3771	9.1296	-145.8490	35.87	-132	-198	-139
0x50	 16:49:48.740	 2021-03-01 16:49:48.305	-0.1631	-0.1479	1.0049	0.0000	0.0610	-0.0610	-8.3826	9.1296	-145.8490	35.89	-133	-198	-139
0x50	 16:49:48.741	 2021-03-01 16:49:48.310	-0.1631	-0.1479	1.0049	0.0000	0.0610	-0.0610	-8.3826	9.1296	-145.8490	35.89	-133	-197	-140
0x50	 16:49:48.746	 2021-03-01 16:49:48.315	-0.1631	-0.1479	1.0049	0.0000	0.0610	-0.0610	-8.3826	9.1296	-145.8490	35.89	-133	-197	-139
0x50	 16:49:48.749	 2021-03-01 16:49:48.320	-0.1631	-0.1479	1.0049	0.0000	0.0610	-0.0610	-8.3826	9.1351	-145.8490	35.89	-133	-197	-139
0x50	 16:49:48.754	 2021-03-01 16:49:48.325	-0.1626	-0.1484	1.0054	0.0000	0.0000	-0.0610	-8.3826	9.1351	-145.8490	35.93	-132	-197	-139
0x50	 16:49:48.759	 2021-03-01 16:49:48.330	-0.1626	-0.1484	1.0054	0.0000	0.0000	-0.0610	-8.3826	9.1351	-145.8490	35.93	-131	-197	-138
0x50	 16:49:48.764	 2021-03-01 16:49:48.335	-0.1626	-0.1484	1.0054	0.0000	0.0000	-0.0610	-8.3826	9.1351	-145.8490	35.93	-130	-198	-138
0x50	 16:49:48.769	 2021-03-01 16:49:48.340	-0.1626	-0.1484	1.0054	0.0000	0.0000	-0.0610	-8.3826	9.1296	-145.8490	35.93	-130	-198	-137
0x50	 16:49:48.774	 2021-03-01 16:49:48.345	-0.1621	-0.1489	1.0044	0.0000	0.0610	0.0000	-8.3826	9.1296	-145.8490	35.91	-131	-198	-137
0x50	 16:49:48.779	 2021-03-01 16:49:48.350	-0.1621	-0.1489	1.0044	0.0000	0.0610	0.0000	-8.3826	9.1296	-145.8490	35.91	-132	-198	-137
0x50	 16:49:48.784	 2021-03-01 16:49:48.355	-0.1621	-0.1489	1.0044	0.0000	0.0610	0.0000	-8.3826	9.1296	-145.8490	35.91	-133	-198	-137
0x50	 16:49:48.789	 2021-03-01 16:49:48.360	-0.1621	-0.1489	1.0044	0.0000	0.0610	0.0000	-8.3826	9.1296	-145.8490	35.91	-133	-197	-137
0x50	 16:49:48.793	 2021-03-01 16:49:48.365	-0.1631	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8435	35.92	-134	-197	-138
0x50	 16:49:48.799	 2021-03-01 16:49:48.370	-0.1631	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8435	35.92	-134	-197	-140
0x50	 16:49:48.804	 2021-03-01 16:49:48.375	-0.1631	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8435	35.92	-133	-197	-141
0x50	 16:49:48.808	 2021-03-01 16:49:48.380	-0.1631	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8435	35.92	-132	-198	-141
0x50	 16:49:48.813	 2021-03-01 16:49:48.385	-0.1626	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8380	35.89	-132	-197	-141
0x50	 16:49:48.818	 2021-03-01 16:49:48.390	-0.1626	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8380	35.89	-132	-197	-141
0x50	 16:49:48.823	 2021-03-01 16:49:48.395	-0.1626	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8380	35.89	-132	-197	-141
0x50	 16:49:48.828	 2021-03-01 16:49:48.400	-0.1626	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8380	35.89	-133	-197	-141
0x50	 16:49:48.833	 2021-03-01 16:49:48.405	-0.1636	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8380	35.93	-132	-196	-141
0x50	 16:49:48.838	 2021-03-01 16:49:48.410	-0.1636	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8325	35.93	-132	-196	-142
0x50	 16:49:48.843	 2021-03-01 16:49:48.415	-0.1636	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8325	35.93	-132	-196	-141
0x50	 16:49:48.848	 2021-03-01 16:49:48.420	-0.1636	-0.1484	1.0039	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8325	35.93	-132	-196	-141
0x50	 16:49:48.853	 2021-03-01 16:49:48.425	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8325	35.91	-132	-197	-141
0x50	 16:49:48.858	 2021-03-01 16:49:48.430	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1296	-145.8325	35.91	-132	-198	-141
0x50	 16:49:48.863	 2021-03-01 16:49:48.435	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.91	-132	-199	-140
0x50	 16:49:48.868	 2021-03-01 16:49:48.440	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.91	-132	-199	-139
0x50	 16:49:48.873	 2021-03-01 16:49:48.445	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.92	-131	-199	-139
0x50	 16:49:48.878	 2021-03-01 16:49:48.450	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.92	-131	-198	-139
0x50	 16:49:48.883	 2021-03-01 16:49:48.455	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.92	-130	-198	-138
0x50	 16:49:48.915	 2021-03-01 16:49:48.460	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.92	-131	-198	-139
0x50	 16:49:48.916	 2021-03-01 16:49:48.465	-0.1641	-0.1479	1.0044	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.92	-132	-198	-140
0x50	 16:49:48.916	 2021-03-01 16:49:48.470	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8325	35.89	-132	-198	-139
0x50	 16:49:48.916	 2021-03-01 16:49:48.475	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.89	-133	-197	-139
0x50	 16:49:48.917	 2021-03-01 16:49:48.480	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.89	-132	-197	-140
0x50	 16:49:48.917	 2021-03-01 16:49:48.485	-0.1636	-0.1479	1.0049	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.89	-132	-198	-140
0x50	 16:49:48.918	 2021-03-01 16:49:48.490	-0.1636	-0.1479	1.0059	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.93	-132	-198	-141
0x50	 16:49:48.923	 2021-03-01 16:49:48.495	-0.1636	-0.1479	1.0059	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.93	-131	-198	-141
0x50	 16:49:48.928	 2021-03-01 16:49:48.500	-0.1636	-0.1479	1.0059	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.93	-132	-198	-142
0x50	 16:49:48.933	 2021-03-01 16:49:48.505	-0.1636	-0.1479	1.0059	0.0000	0.0000	0.0000	-8.3826	9.1351	-145.8270	35.93	-132	-198	-142
0x50	 16:49:48.938	 2021-03-01 16:49:48.510	-0.1631	-0.1484	1.0049	0.1831	-0.0610	-0.0610	-8.3826	9.1351	-145.8270	35.93	-132	-197	-142
