StartTime: 2021-08-30 17:22:21.033
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	D0	D1	D2	D3	Pressure(Pa)	Altitude(m)	Lon(deg)	Lat(deg)	GPSHeight(m)	GPSYaw(deg)	GPSV(km/h)	q0	q1	q2	q3	SV	PDOP	HDOP	VDOP
COM4	 17:29:58.502	0.0010	0.9702	-0.0054	0.0000	0.0000	0.0000	90.3900	0.0110	126.6833	32.5000	293	-146	227	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM11	 17:29:58.505	-0.0063	0.9512	-0.0483	0.0000	0.0000	0.0000	92.9224	0.2966	122.7063	34.0800	284	15	186	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM4	 17:29:58.505	0.0010	0.9702	-0.0054	0.0000	0.0000	0.0000	90.3900	0.0110	126.6833	32.5000	293	-146	227	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM4	 17:29:58.508	0.0024	0.9688	-0.0063	0.0000	0.0000	0.0000	90.3900	0.0110	126.6833	32.4400	293	-146	227	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM4	 17:29:58.508	0.0024	0.9688	-0.0063	0.0000	0.0000	0.0000	90.3900	0.0110	126.6833	32.4400	293	-146	227	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM11	 17:29:58.510	-0.0034	0.9536	-0.0459	0.0000	0.0000	0.0000	92.9224	0.2966	122.7063	34.0200	283	15	187	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM4	 17:29:58.512	0.0024	0.9688	-0.0063	0.0000	0.0000	0.0000	90.3900	0.0110	126.6833	32.4400	294	-146	229	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM13	 17:29:58.512	0.0103	0.9751	-0.0229	0.0000	0.0000	0.0000	91.2689	-0.5603	131.4459	33.4500	278	-222	257	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM4	 17:29:58.513	0.0000	0.9727	-0.0073	0.0000	0.0000	0.0000	90.3900	0.0110	126.6833	32.5000	294	-146	228	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM14	 17:29:58.516	0.0112	0.9531	-0.0474	0.0000	0.0000	0.0000	92.7356	-0.6647	120.0146	32.8800	279	-159	182	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
COM12	 17:29:58.516	0.0054	0.9678	-0.0513	0.0000	0.0000	0.0000	93.0048	-0.2142	122.1790	33.5800	310	-67	205	0	0	0	0	0	0.00	0.00000000	0.00000000	0.0	0.0	0.000	0.00000	0.00000	0.00000	0.00000	0	0.00	0.00	0.00
