StartTime: 2021-03-01 16:58:59.109
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:58:59.109	 2021-03-01 16:58:59.865	-0.1616	-0.1475	1.0054	0.0000	0.0000	0.0000	-8.4485	9.1626	-145.4810	35.86	-133	-194	-144
0x50	 16:58:59.109	 2021-03-01 16:58:59.870	-0.1621	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1626	-145.4810	35.88	-133	-194	-144
0x50	 16:58:59.109	 2021-03-01 16:58:59.875	-0.1621	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4485	9.1626	-145.4810	35.88	-134	-195	-144
0x50	 16:58:59.138	 2021-03-01 16:58:59.880	-0.1621	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4755	35.88	-134	-195	-144
0x50	 16:58:59.138	 2021-03-01 16:58:59.885	-0.1621	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4755	35.88	-134	-196	-145
0x50	 16:58:59.138	 2021-03-01 16:58:59.890	-0.1631	-0.1475	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4755	35.90	-134	-196	-145
0x50	 16:58:59.138	 2021-03-01 16:58:59.895	-0.1631	-0.1475	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4755	35.90	-134	-197	-145
0x50	 16:58:59.138	 2021-03-01 16:58:59.900	-0.1631	-0.1475	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4755	35.90	-134	-197	-145
0x50	 16:58:59.138	 2021-03-01 16:58:59.905	-0.1631	-0.1475	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.90	-134	-197	-145
0x50	 16:58:59.141	 2021-03-01 16:58:59.910	-0.1646	-0.1470	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.85	-133	-197	-144
0x50	 16:58:59.146	 2021-03-01 16:58:59.915	-0.1646	-0.1470	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.85	-133	-197	-144
0x50	 16:58:59.151	 2021-03-01 16:58:59.920	-0.1646	-0.1470	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.85	-132	-197	-145
0x50	 16:58:59.156	 2021-03-01 16:58:59.925	-0.1646	-0.1470	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.85	-133	-197	-144
0x50	 16:58:59.161	 2021-03-01 16:58:59.930	-0.1650	-0.1475	1.0029	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-133	-197	-144
0x50	 16:58:59.166	 2021-03-01 16:58:59.935	-0.1650	-0.1475	1.0029	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-132	-197	-144
0x50	 16:58:59.171	 2021-03-01 16:58:59.940	-0.1650	-0.1475	1.0029	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-131	-197	-144
0x50	 16:58:59.176	 2021-03-01 16:58:59.945	-0.1650	-0.1475	1.0029	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-132	-198	-143
0x50	 16:58:59.181	 2021-03-01 16:58:59.950	-0.1650	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-132	-198	-143
0x50	 16:58:59.186	 2021-03-01 16:58:59.955	-0.1650	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-133	-198	-143
0x50	 16:58:59.191	 2021-03-01 16:58:59.960	-0.1650	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-133	-198	-143
0x50	 16:58:59.196	 2021-03-01 16:58:59.965	-0.1650	-0.1479	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-133	-197	-144
0x50	 16:58:59.201	 2021-03-01 16:58:59.970	-0.1655	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-134	-197	-145
0x50	 16:58:59.206	 2021-03-01 16:58:59.975	-0.1655	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-133	-197	-144
0x50	 16:58:59.211	 2021-03-01 16:58:59.980	-0.1655	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4700	35.89	-133	-196	-144
0x50	 16:58:59.216	 2021-03-01 16:58:59.985	-0.1655	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4645	35.89	-133	-197	-144
0x50	 16:58:59.221	 2021-03-01 16:58:59.990	-0.1655	-0.1514	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4645	35.89	-133	-197	-144
0x50	 16:58:59.226	 2021-03-01 16:58:59.995	-0.1655	-0.1514	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4645	35.89	-133	-196	-143
0x50	 16:58:59.231	 2021-03-01 16:59:00.000	-0.1655	-0.1514	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1626	-145.4645	35.89	-133	-196	-143
0x50	 16:58:59.236	 2021-03-01 16:59:00.005	-0.1655	-0.1514	1.0034	0.0000	0.0000	0.0000	-8.4430	9.1681	-145.4645	35.89	-133	-196	-143
0x50	 16:58:59.241	 2021-03-01 16:59:00.010	-0.1650	-0.1523	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-145.4645	35.88	-134	-197	-143
0x50	 16:58:59.246	 2021-03-01 16:59:00.015	-0.1650	-0.1523	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-145.4645	35.88	-133	-197	-143
0x50	 16:58:59.251	 2021-03-01 16:59:00.020	-0.1650	-0.1523	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-145.4645	35.88	-132	-196	-142
0x50	 16:58:59.256	 2021-03-01 16:59:00.025	-0.1650	-0.1523	1.0039	0.0000	0.0000	0.0000	-8.4430	9.1681	-145.4645	35.88	-132	-196	-143
0x50	 16:58:59.261	 2021-03-01 16:59:00.030	-0.1641	-0.1528	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-145.4645	35.92	-132	-197	-143
0x50	 16:58:59.268	 2021-03-01 16:59:00.035	-0.1641	-0.1528	1.0044	0.0000	0.0000	0.0000	-8.4485	9.1681	-145.4645	35.92	-131	-197	-143
0x50	 16:58:59.271	 2021-03-01 16:59:00.040	-0.1641	-0.1528	1.0044	0.0000	0.0000	0.0000	-8.4485	9.1681	-145.4645	35.92	-130	-198	-144
0x50	 16:58:59.276	 2021-03-01 16:59:00.045	-0.1641	-0.1528	1.0044	0.0000	0.0000	0.0000	-8.4485	9.1681	-145.4700	35.92	-130	-198	-144
0x50	 16:58:59.281	 2021-03-01 16:59:00.050	-0.1631	-0.1533	1.0034	0.0000	0.0000	0.0000	-8.4485	9.1681	-145.4700	35.88	-130	-199	-144
0x50	 16:58:59.286	 2021-03-01 16:59:00.055	-0.1631	-0.1533	1.0034	0.0000	0.0000	0.0000	-8.4485	9.1681	-145.4700	35.88	-130	-199	-143
