StartTime: 2021-03-01 17:19:20.685
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 17:19:22.581	 2021-03-01 17:19:22.562	-0.1611	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-146.0522	35.81	-135	-202	-138
0x50	 17:19:22.626	 2021-03-01 17:19:22.612	-0.1597	-0.1450	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8220	-146.0303	35.82	-136	-200	-137
0x50	 17:19:22.676	 2021-03-01 17:19:22.662	-0.1572	-0.1426	1.0073	0.0000	0.0000	0.0000	-8.0750	8.8220	-146.0138	35.78	-133	-198	-135
0x50	 17:19:22.726	 2021-03-01 17:19:22.712	-0.1558	-0.1416	1.0073	0.0000	0.0000	0.0000	-8.0750	8.8165	-146.0028	35.78	-134	-199	-136
0x50	 17:19:22.782	 2021-03-01 17:19:22.762	-0.1572	-0.1411	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9918	35.81	-133	-198	-135
0x50	 17:19:22.826	 2021-03-01 17:19:22.812	-0.1582	-0.1411	1.0068	0.0000	0.0000	0.0000	-8.0695	8.8165	-145.9808	35.76	-134	-201	-137
0x50	 17:19:22.875	 2021-03-01 17:19:22.862	-0.1567	-0.1440	1.0068	0.0000	0.0000	0.0000	-8.0695	8.8165	-145.9753	35.77	-134	-201	-138
0x50	 17:19:22.925	 2021-03-01 17:19:22.912	-0.1577	-0.1450	1.0068	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9698	35.78	-132	-200	-137
0x50	 17:19:22.975	 2021-03-01 17:19:22.962	-0.1606	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9644	35.80	-132	-198	-136
0x50	 17:19:23.025	 2021-03-01 17:19:23.012	-0.1587	-0.1426	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8220	-145.9534	35.78	-136	-200	-136
0x50	 17:19:23.074	 2021-03-01 17:19:23.062	-0.1553	-0.1421	1.0073	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9369	35.81	-134	-198	-135
0x50	 17:19:23.170	 2021-03-01 17:19:23.112	-0.1567	-0.1411	1.0068	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9314	35.74	-134	-202	-136
0x50	 17:19:23.174	 2021-03-01 17:19:23.162	-0.1572	-0.1411	1.0068	0.0000	0.0000	0.0000	-8.0695	8.8165	-145.9204	35.76	-135	-200	-141
0x50	 17:19:23.224	 2021-03-01 17:19:23.212	-0.1572	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0695	8.8110	-145.9204	35.79	-131	-199	-137
0x50	 17:19:23.274	 2021-03-01 17:19:23.262	-0.1582	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0695	8.8165	-145.9204	35.80	-132	-199	-138
0x50	 17:19:23.353	 2021-03-01 17:19:23.312	-0.1587	-0.1455	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9259	35.77	-132	-199	-137
0x50	 17:19:23.373	 2021-03-01 17:19:23.362	-0.1592	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9314	35.77	-131	-202	-136
0x50	 17:19:23.424	 2021-03-01 17:19:23.412	-0.1582	-0.1421	1.0073	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9479	35.78	-131	-201	-137
0x50	 17:19:23.473	 2021-03-01 17:19:23.462	-0.1563	-0.1416	1.0073	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9479	35.80	-134	-198	-136
0x50	 17:19:23.522	 2021-03-01 17:19:23.512	-0.1577	-0.1411	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.9369	35.78	-132	-197	-134
0x50	 17:19:23.586	 2021-03-01 17:19:23.562	-0.1572	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0695	8.8165	-145.9204	35.79	-134	-197	-134
0x50	 17:19:23.622	 2021-03-01 17:19:23.612	-0.1567	-0.1450	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8110	-145.8984	35.79	-133	-195	-139
0x50	 17:19:23.672	 2021-03-01 17:19:23.662	-0.1592	-0.1445	1.0049	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.8820	35.79	-133	-198	-137
0x50	 17:19:23.721	 2021-03-01 17:19:23.712	-0.1587	-0.1445	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.8820	35.77	-130	-200	-138
0x50	 17:19:23.771	 2021-03-01 17:19:23.762	-0.1582	-0.1426	1.0073	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.8875	35.77	-132	-201	-138
0x50	 17:19:23.820	 2021-03-01 17:19:23.812	-0.1572	-0.1416	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.8875	35.78	-131	-200	-137
0x50	 17:19:23.870	 2021-03-01 17:19:23.862	-0.1563	-0.1411	1.0083	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.8765	35.75	-135	-199	-136
0x50	 17:19:23.921	 2021-03-01 17:19:23.912	-0.1577	-0.1416	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.8655	35.79	-134	-200	-136
0x50	 17:19:23.970	 2021-03-01 17:19:23.962	-0.1582	-0.1421	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.8490	35.77	-134	-197	-138
0x50	 17:19:24.020	 2021-03-01 17:19:24.012	-0.1577	-0.1445	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.8325	35.82	-132	-198	-139
0x50	 17:19:24.070	 2021-03-01 17:19:24.062	-0.1587	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.8215	35.82	-134	-197	-141
0x50	 17:19:24.123	 2021-03-01 17:19:24.112	-0.1587	-0.1440	1.0054	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.7996	35.80	-136	-198	-139
0x50	 17:19:24.195	 2021-03-01 17:19:24.162	-0.1567	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.7721	35.80	-137	-199	-136
0x50	 17:19:24.219	 2021-03-01 17:19:24.212	-0.1577	-0.1421	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.7666	35.79	-134	-200	-138
0x50	 17:19:24.269	 2021-03-01 17:19:24.262	-0.1567	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7666	35.80	-133	-201	-135
0x50	 17:19:24.319	 2021-03-01 17:19:24.312	-0.1582	-0.1436	1.0073	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7721	35.78	-132	-202	-136
0x50	 17:19:24.387	 2021-03-01 17:19:24.362	-0.1597	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7831	35.80	-131	-200	-136
0x50	 17:19:24.418	 2021-03-01 17:19:24.412	-0.1587	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8220	-145.7776	35.74	-133	-196	-137
0x50	 17:19:24.468	 2021-03-01 17:19:24.462	-0.1567	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.7721	35.83	-131	-199	-136
0x50	 17:19:24.518	 2021-03-01 17:19:24.512	-0.1577	-0.1421	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.7666	35.80	-134	-198	-138
0x50	 17:19:24.585	 2021-03-01 17:19:24.562	-0.1572	-0.1421	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7556	35.80	-134	-198	-138
0x50	 17:19:24.617	 2021-03-01 17:19:24.612	-0.1572	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7446	35.80	-136	-198	-137
0x50	 17:19:24.667	 2021-03-01 17:19:24.662	-0.1572	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7281	35.81	-132	-198	-135
0x50	 17:19:24.717	 2021-03-01 17:19:24.712	-0.1582	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.7172	35.80	-133	-196	-136
0x50	 17:19:24.774	 2021-03-01 17:19:24.762	-0.1592	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8220	-145.7007	35.78	-134	-198	-138
0x50	 17:19:24.817	 2021-03-01 17:19:24.812	-0.1577	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8220	-145.7007	35.72	-135	-201	-136
0x50	 17:19:24.866	 2021-03-01 17:19:24.862	-0.1572	-0.1421	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8220	-145.6952	35.79	-135	-199	-132
0x50	 17:19:24.916	 2021-03-01 17:19:24.912	-0.1572	-0.1421	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.6897	35.79	-134	-200	-135
0x50	 17:19:24.967	 2021-03-01 17:19:24.962	-0.1577	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.6842	35.84	-133	-198	-137
0x50	 17:19:25.025	 2021-03-01 17:19:25.012	-0.1577	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.6787	35.81	-133	-199	-138
0x50	 17:19:25.066	 2021-03-01 17:19:25.062	-0.1572	-0.1440	1.0063	0.0000	0.0000	0.0000	-8.0750	8.8165	-145.6787	35.77	-133	-199	-138
0x50	 17:19:25.115	 2021-03-01 17:19:25.112	-0.1582	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6732	35.80	-134	-198	-137
0x50	 17:19:25.165	 2021-03-01 17:19:25.162	-0.1582	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6732	35.78	-132	-197	-137
0x50	 17:19:25.219	 2021-03-01 17:19:25.212	-0.1572	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6677	35.81	-134	-198	-138
0x50	 17:19:25.265	 2021-03-01 17:19:25.262	-0.1572	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6458	35.82	-135	-198	-138
0x50	 17:19:25.314	 2021-03-01 17:19:25.312	-0.1582	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6403	35.80	-131	-198	-137
0x50	 17:19:25.364	 2021-03-01 17:19:25.362	-0.1582	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6458	35.77	-131	-199	-136
0x50	 17:19:25.414	 2021-03-01 17:19:25.412	-0.1582	-0.1431	1.0054	0.0000	0.0000	0.0000	-8.0804	8.8220	-145.6567	35.80	-131	-198	-137
0x50	 17:19:25.464	 2021-03-01 17:19:25.462	-0.1572	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8220	-145.6567	35.76	-134	-198	-138
0x50	 17:19:25.513	 2021-03-01 17:19:25.512	-0.1577	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6403	35.77	-136	-196	-134
0x50	 17:19:25.579	 2021-03-01 17:19:25.562	-0.1582	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6238	35.75	-133	-196	-138
0x50	 17:19:25.613	 2021-03-01 17:19:25.612	-0.1572	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6018	35.80	-137	-197	-137
0x50	 17:19:25.663	 2021-03-01 17:19:25.662	-0.1577	-0.1440	1.0068	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.5853	35.81	-134	-198	-137
0x50	 17:19:25.713	 2021-03-01 17:19:25.712	-0.1587	-0.1436	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.5798	35.76	-133	-198	-136
0x50	 17:19:25.762	 2021-03-01 17:19:25.762	-0.1567	-0.1431	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.5853	35.78	-134	-200	-138
0x50	 17:19:25.812	 2021-03-01 17:19:25.812	-0.1582	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.5853	35.80	-132	-199	-139
0x50	 17:19:25.862	 2021-03-01 17:19:25.862	-0.1577	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.5853	35.80	-135	-197	-137
0x50	 17:19:25.912	 2021-03-01 17:19:25.912	-0.1563	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.5853	35.76	-131	-197	-136
0x50	 17:19:25.961	 2021-03-01 17:19:25.962	-0.1582	-0.1431	1.0073	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.5908	35.77	-131	-200	-137
0x50	 17:19:26.011	 2021-03-01 17:19:26.012	-0.1587	-0.1426	1.0068	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.6128	35.85	-130	-201	-139
0x50	 17:19:26.061	 2021-03-01 17:19:26.062	-0.1572	-0.1436	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.6293	35.77	-133	-200	-141
0x50	 17:19:26.111	 2021-03-01 17:19:26.112	-0.1582	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.6238	35.76	-135	-201	-137
0x50	 17:19:26.161	 2021-03-01 17:19:26.162	-0.1587	-0.1426	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.6183	35.80	-132	-199	-136
0x50	 17:19:26.241	 2021-03-01 17:19:26.212	-0.1563	-0.1426	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.6128	35.78	-134	-200	-137
0x50	 17:19:26.260	 2021-03-01 17:19:26.262	-0.1572	-0.1421	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.6128	35.80	-133	-197	-137
0x50	 17:19:26.311	 2021-03-01 17:19:26.312	-0.1592	-0.1426	1.0059	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6018	35.81	-135	-198	-137
0x50	 17:19:26.364	 2021-03-01 17:19:26.362	-0.1582	-0.1436	1.0073	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.5908	35.80	-136	-199	-136
0x50	 17:19:26.441	 2021-03-01 17:19:26.412	-0.1577	-0.1450	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.5798	35.80	-133	-197	-136
0x50	 17:19:26.459	 2021-03-01 17:19:26.462	-0.1587	-0.1436	1.0068	0.0000	0.0000	0.0000	-8.0859	8.8220	-145.5798	35.80	-133	-200	-138
0x50	 17:19:26.509	 2021-03-01 17:19:26.512	-0.1577	-0.1426	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8220	-145.5853	35.76	-131	-197	-136
0x50	 17:19:26.563	 2021-03-01 17:19:26.562	-0.1572	-0.1411	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8220	-145.5963	35.78	-131	-198	-135
0x50	 17:19:26.640	 2021-03-01 17:19:26.612	-0.1563	-0.1426	1.0083	0.0000	0.0000	0.0000	-8.0804	8.8165	-145.6073	35.80	-130	-199	-135
