StartTime: 2021-03-01 17:17:25.636
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 17:17:30.465	 2021-03-01 17:17:30.460	-0.1572	-0.1421	1.0063	0.0000	0.0000	0.0000	-8.0914	8.8165	-145.8875	35.77	-131	-202	-136
0x50	 17:17:30.515	 2021-03-01 17:17:30.510	-0.1563	-0.1416	1.0068	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.8984	35.78	-132	-201	-136
0x50	 17:17:30.569	 2021-03-01 17:17:30.560	-0.1572	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8110	-145.8984	35.82	-134	-201	-138
0x50	 17:17:30.614	 2021-03-01 17:17:30.610	-0.1577	-0.1445	1.0073	0.0000	0.0000	0.0000	-8.0859	8.8110	-145.8820	35.78	-135	-200	-138
0x50	 17:17:30.664	 2021-03-01 17:17:30.660	-0.1592	-0.1445	1.0063	0.0000	0.0000	0.0000	-8.0914	8.8165	-145.8710	35.78	-135	-199	-138
0x50	 17:17:30.714	 2021-03-01 17:17:30.710	-0.1587	-0.1445	1.0068	0.0000	0.0000	0.0000	-8.0914	8.8165	-145.8490	35.79	-137	-200	-139
0x50	 17:17:30.762	 2021-03-01 17:17:30.760	-0.1577	-0.1431	1.0068	0.0000	0.0000	0.0000	-8.0914	8.8165	-145.8435	35.81	-133	-200	-141
0x50	 17:17:30.853	 2021-03-01 17:17:30.810	-0.1567	-0.1416	1.0068	0.0000	0.0000	0.0000	-8.0914	8.8165	-145.8325	35.78	-133	-198	-141
0x50	 17:17:30.862	 2021-03-01 17:17:30.860	-0.1567	-0.1416	1.0068	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.8215	35.80	-135	-201	-138
0x50	 17:17:30.912	 2021-03-01 17:17:30.910	-0.1558	-0.1416	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8110	-145.8215	35.79	-131	-201	-136
0x50	 17:17:30.962	 2021-03-01 17:17:30.960	-0.1577	-0.1440	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8110	-145.8270	35.80	-131	-199	-138
0x50	 17:17:31.044	 2021-03-01 17:17:31.010	-0.1592	-0.1431	1.0063	0.0000	0.0000	0.0000	-8.0859	8.8110	-145.8270	35.79	-132	-200	-136
0x50	 17:17:31.062	 2021-03-01 17:17:31.060	-0.1592	-0.1450	1.0059	0.0000	0.0000	0.0000	-8.0859	8.8165	-145.8270	35.78	-134	-199	-134
0x50	 17:17:31.126	 2021-03-01 17:17:31.110	-0.1592	-0.1440	1.0068	0.0000	0.0000	0.0000	-8.0914	8.8165	-145.8160	35.80	-134	-200	-135
