StartTime: 2021-03-01 16:55:51.945
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz
0x50	 16:55:55.805	 2021-03-01 16:55:55.580	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-205	-135
0x50	 16:55:55.810	 2021-03-01 16:55:55.585	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-205	-135
0x50	 16:55:55.815	 2021-03-01 16:55:55.590	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2939	35.89	-131	-205	-135
0x50	 16:55:55.820	 2021-03-01 16:55:55.595	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-130	-205	-136
0x50	 16:55:55.825	 2021-03-01 16:55:55.600	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-130	-205	-136
0x50	 16:55:55.830	 2021-03-01 16:55:55.605	-0.1641	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.2994	35.89	-130	-205	-136
0x50	 16:55:55.835	 2021-03-01 16:55:55.610	-0.1631	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-131	-205	-136
0x50	 16:55:55.840	 2021-03-01 16:55:55.615	-0.1631	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-130	-204	-136
0x50	 16:55:55.845	 2021-03-01 16:55:55.620	-0.1631	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-130	-203	-136
0x50	 16:55:55.850	 2021-03-01 16:55:55.625	-0.1631	-0.1494	1.0044	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.88	-130	-203	-135
0x50	 16:55:55.855	 2021-03-01 16:55:55.630	-0.1636	-0.1494	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-131	-203	-135
0x50	 16:55:55.860	 2021-03-01 16:55:55.635	-0.1636	-0.1494	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-132	-202	-136
0x50	 16:55:55.865	 2021-03-01 16:55:55.640	-0.1636	-0.1494	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-133	-202	-137
0x50	 16:55:55.870	 2021-03-01 16:55:55.645	-0.1636	-0.1494	1.0054	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-132	-202	-136
0x50	 16:55:55.875	 2021-03-01 16:55:55.650	-0.1631	-0.1499	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-132	-201	-136
0x50	 16:55:55.880	 2021-03-01 16:55:55.655	-0.1631	-0.1499	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-131	-201	-135
0x50	 16:55:55.885	 2021-03-01 16:55:55.660	-0.1631	-0.1499	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-131	-201	-135
0x50	 16:55:55.890	 2021-03-01 16:55:55.665	-0.1631	-0.1499	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.89	-131	-201	-134
0x50	 16:55:55.895	 2021-03-01 16:55:55.670	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.86	-131	-200	-134
0x50	 16:55:55.900	 2021-03-01 16:55:55.675	-0.1636	-0.1489	1.0049	0.0000	0.0000	0.0000	-8.4430	9.1681	-146.3049	35.86	-132	-201	-134
